1565958356,200,0.24461007118225098
1565958360,200,0.24010586738586426
1565958364,200,0.2469620704650879
1565958368,200,0.24959492683410645
1565958372,200,0.2375030517578125
1565958376,200,0.24706315994262695
1565958380,200,0.23963594436645508
1565958385,200,0.25414395332336426
1565958388,200,0.2524111270904541
1565958392,200,0.23952198028564453
1565958396,200,0.24193811416625977
1565958400,200,0.25584912300109863
1565958404,200,0.2615680694580078
1565958408,200,0.24703001976013184
1565958412,200,0.25128889083862305
1565958416,200,0.25975894927978516
1565958420,200,0.265427827835083
1565958425,200,0.2493579387664795
1565958429,200,0.24829387664794922
1565958433,200,0.2643129825592041
1565958437,200,0.2397470474243164
1565958441,200,0.2436230182647705
1565958445,200,0.2510058879852295
1565958449,200,23.31118607521057
1565958476,200,0.25020885467529297
1565958480,200,0.2833890914916992
1565958484,200,0.24397015571594238
1565958489,200,0.23795104026794434
1565958493,200,0.24882292747497559
1565958497,200,0.2585020065307617
1565958501,200,0.2568202018737793
1565958505,200,0.2492520809173584
1565958509,200,0.2877187728881836
1565958513,200,0.24038100242614746
1565958517,200,0.2584071159362793
1565958521,200,0.2429511547088623
1565958525,200,0.24257588386535645
1565958530,200,0.2387709617614746
1565958534,200,0.2515218257904053
1565958538,200,0.2445230484008789
1565958542,200,0.2531890869140625
1565958546,200,0.33631110191345215
1565958550,200,0.24157190322875977
1565958554,200,0.25704097747802734
1565958558,200,0.2470400333404541
1565958562,200,0.24103403091430664
1565958566,200,0.28919410705566406
1565958571,200,0.2428901195526123
1565958575,200,0.24751806259155273
1565958579,200,0.2431809902191162
1565958583,200,0.2554159164428711
1565958587,200,0.24542689323425293
1565958591,200,0.23890185356140137
1565958595,200,0.24478912353515625
1565958599,200,0.2455301284790039
1565958603,200,0.2440178394317627
1565958607,200,0.2506129741668701
1565958611,200,0.24770212173461914
1565958616,200,0.2404918670654297
1565958620,200,0.2511899471282959
1565958624,200,0.24165892601013184
1565958628,200,0.25049591064453125
1565958632,200,0.24437904357910156
1565958636,200,0.2520298957824707
1565958640,200,0.242081880569458
1565958644,200,0.2461390495300293
1565958648,200,0.24637985229492188
1565958652,200,0.2436659336090088
1565958656,200,0.2466890811920166
1565958661,200,0.2366170883178711
1565958665,200,0.24743199348449707
1565958669,200,0.24241113662719727
1565958673,200,0.24258995056152344
1565958677,200,0.24699878692626953
1565958681,200,0.24436211585998535
1565958685,200,0.255079984664917
1565958689,200,0.24420499801635742
1565958693,200,0.2570960521697998
1565958697,200,0.24678397178649902
1565958701,200,0.2514939308166504
1565958706,200,0.2412571907043457
1565958710,200,0.24535179138183594
1565958714,200,0.23786711692810059
1565958718,200,0.24448204040527344
1565958722,200,0.2412118911743164
1565958726,200,0.24643397331237793
1565958730,200,0.2523820400238037
1565958734,200,0.24807095527648926
1565958738,200,0.24630999565124512
1565958742,200,0.24440813064575195
1565958747,200,0.2477118968963623
1565958751,200,0.26271891593933105
1565958755,200,0.23634696006774902
1565958759,200,0.24087905883789062
1565958763,200,0.24016189575195312
1565958767,200,0.2492539882659912
1565958771,200,0.24152112007141113
1565958775,200,0.24991607666015625
1565958779,200,0.23790717124938965
1565958783,200,0.2443389892578125
1565958787,200,0.23724603652954102
1565958792,200,0.2575540542602539
1565958796,200,0.26207613945007324
1565958800,200,0.24595904350280762
1565958804,200,0.255155086517334
1565958808,200,0.25212979316711426
1565958812,200,0.24809694290161133
1565958816,200,0.2500910758972168
1565958820,200,0.2949941158294678
1565958824,200,0.24767708778381348
1565958828,200,0.24537301063537598
1565958832,200,0.2463088035583496
1565958837,200,0.24738192558288574
1565958841,200,0.24878692626953125
1565958845,200,0.2393779754638672
1565958849,200,0.24019408226013184
1565958853,200,0.24585413932800293
1565958857,200,0.24254202842712402
1565958861,200,0.24562883377075195
1565958865,200,0.24920105934143066
1565958869,200,0.23743104934692383
1565958873,200,0.24027013778686523
1565958877,200,0.24617290496826172
1565958882,200,0.25052499771118164
1565958886,200,0.2389659881591797
1565958890,200,1.982921838760376
1565958896,200,0.2487189769744873
1565958900,200,0.2520570755004883
1565958904,200,0.2549600601196289
1565958908,200,0.24706578254699707
1565958912,200,0.2475121021270752
1565958916,200,0.24761700630187988
1565958920,200,0.24136996269226074
1565958924,200,0.2469160556793213
1565958928,200,0.25092220306396484
1565958932,200,0.24601507186889648
1565958936,200,0.2589700222015381
1565958940,200,0.24632596969604492
1565958944,200,0.2564871311187744
1565958949,200,0.24291110038757324
1565958953,200,0.24014019966125488
1565958957,200,0.24834895133972168
1565958961,200,0.2367091178894043
1565958965,200,0.2514529228210449
1565958969,200,0.23880696296691895
1565958973,200,0.23541903495788574
1565958977,200,0.2401900291442871
1565959191,200,0.24111700057983398
1565959195,200,0.24138307571411133
1565959199,200,0.25052785873413086
1565959203,200,0.24848699569702148
1565959207,200,0.2471308708190918
1565959211,200,0.2512650489807129
1565959215,200,0.2522108554840088
1565959219,200,0.24196600914001465
1565959568,200,17.318775177001953
1565959624,200,5.281810998916626
1565959633,200,5.2864508628845215
1565959644,200,5.419731140136719
1565959666,200,5.308120012283325
1565959682,200,5.294479846954346
1565959691,200,5.300838947296143
1565959700,200,5.251986026763916
1565959709,200,5.3055031299591064
1565959719,200,5.346063852310181
1565959728,200,5.3524699211120605
1565959737,200,5.342727899551392
1565959746,200,5.336215019226074
1565959755,200,5.356709003448486
1565959765,200,5.494621992111206
1565959774,200,5.311022043228149
1565959783,200,5.360314130783081
1565959792,200,5.347064018249512
1565959801,200,5.357439994812012
